relation_id,source_type,source_id,relation_type,target_type,target_id
3193,disease,657,related_to,acupoint,31
3194,disease,274,treats,disease,37
3195,disease,541,treats,symptom,698
3196,symptom,309,related_to,symptom,749
3197,disease,525,treats,acupoint,234
3198,disease,530,related_to,disease,219
3199,disease,337,supports,disease,707
3200,symptom,8,related_to,disease,636
3201,acupoint,491,treats,symptom,60
3202,symptom,11,treats,acupoint,463
3203,symptom,519,treats,symptom,400
3204,disease,252,supports,acupoint,439
3205,disease,763,supports,disease,765
3206,symptom,515,related_to,disease,274
3207,acupoint,565,supports,symptom,587
3208,disease,761,supports,acupoint,25
3209,acupoint,191,supports,acupoint,473
3210,symptom,381,related_to,acupoint,731
3211,disease,159,related_to,symptom,640
3212,acupoint,128,supports,disease,163
3213,acupoint,665,treats,acupoint,622
3214,symptom,675,supports,disease,391
3215,acupoint,225,treats,symptom,170
3216,acupoint,367,related_to,disease,272
3217,acupoint,251,treats,disease,612
3218,symptom,608,treats,disease,282
3219,acupoint,185,supports,disease,214
3220,acupoint,27,treats,acupoint,644
3221,symptom,366,treats,acupoint,572
3222,disease,5,treats,disease,132
3223,acupoint,81,supports,symptom,144
3224,symptom,40,supports,disease,530
3225,acupoint,57,related_to,symptom,128
3226,symptom,34,supports,acupoint,58
3227,disease,305,supports,disease,726
3228,disease,223,supports,disease,455
3229,disease,615,related_to,acupoint,601
3230,symptom,767,treats,disease,734
3231,disease,654,supports,disease,243
3232,symptom,108,related_to,acupoint,549
3233,acupoint,498,treats,symptom,193
3234,symptom,142,related_to,disease,135
3235,symptom,364,treats,symptom,352
3236,acupoint,372,related_to,symptom,479
3237,symptom,429,supports,symptom,678
3238,symptom,82,related_to,disease,606
3239,acupoint,250,treats,symptom,127
3240,symptom,434,supports,symptom,636
3241,disease,311,related_to,symptom,514
3242,disease,397,treats,symptom,347
3243,acupoint,726,related_to,symptom,568
3244,disease,600,supports,acupoint,731
3245,disease,755,treats,symptom,586
3246,acupoint,671,related_to,disease,417
3247,symptom,298,treats,acupoint,341
3248,acupoint,455,related_to,symptom,370
3249,disease,361,supports,symptom,793
3250,acupoint,378,related_to,symptom,524
3251,acupoint,64,supports,symptom,138
3252,symptom,157,related_to,disease,795
3253,disease,308,related_to,disease,643
3254,disease,505,related_to,disease,589
3255,acupoint,379,related_to,symptom,121
3256,acupoint,223,supports,disease,152
3257,disease,755,supports,acupoint,495
3258,symptom,482,supports,acupoint,18
3259,disease,64,supports,disease,339
3260,disease,615,related_to,symptom,318
3261,symptom,705,supports,disease,473
3262,disease,737,treats,disease,437
3263,acupoint,203,supports,symptom,350
3264,disease,675,related_to,acupoint,158
3265,disease,373,supports,acupoint,352
3266,acupoint,173,related_to,disease,458
3267,disease,640,supports,acupoint,385
3268,disease,127,treats,acupoint,503
3269,acupoint,696,related_to,disease,370
3270,acupoint,65,related_to,disease,116
3271,symptom,643,treats,disease,106
3272,disease,653,treats,acupoint,348
3273,disease,374,related_to,symptom,247
3274,disease,362,related_to,symptom,345
3275,disease,446,treats,acupoint,435
3276,symptom,680,treats,acupoint,382
3277,symptom,496,supports,disease,425
3278,symptom,56,supports,symptom,365
3279,acupoint,309,supports,symptom,94
3280,acupoint,515,related_to,symptom,53
3281,disease,206,treats,disease,91
3282,disease,338,supports,disease,573
3283,disease,785,treats,acupoint,641
3284,symptom,593,related_to,symptom,238
3285,acupoint,401,supports,disease,48
3286,symptom,699,treats,acupoint,685
3287,symptom,431,treats,symptom,590
3288,symptom,519,supports,disease,662
3289,symptom,26,treats,acupoint,378
3290,disease,781,supports,acupoint,612
3291,acupoint,96,treats,disease,210
3292,acupoint,45,treats,disease,292
3293,acupoint,34,supports,symptom,195
3294,symptom,695,supports,acupoint,725
3295,acupoint,585,related_to,acupoint,512
3296,symptom,44,treats,acupoint,682
3297,symptom,242,supports,symptom,652
3298,disease,532,treats,symptom,65
3299,symptom,546,supports,acupoint,541
3300,disease,291,related_to,symptom,102
3301,disease,792,related_to,disease,414
3302,acupoint,766,related_to,acupoint,757
3303,acupoint,557,treats,disease,525
3304,symptom,95,treats,disease,191
3305,symptom,785,related_to,disease,300
3306,disease,285,treats,symptom,423
3307,disease,282,treats,disease,475
3308,symptom,573,treats,symptom,784
3309,acupoint,780,related_to,symptom,445
3310,disease,246,related_to,symptom,667
3311,disease,531,treats,symptom,710
3312,symptom,486,related_to,disease,280
3313,symptom,581,treats,disease,398
3314,symptom,457,supports,acupoint,314
3315,disease,394,supports,acupoint,583
3316,symptom,721,related_to,acupoint,95
3317,disease,339,related_to,disease,319
3318,symptom,148,treats,symptom,286
3319,acupoint,157,supports,disease,598
3320,acupoint,569,supports,disease,275
3321,symptom,398,related_to,disease,684
3322,symptom,66,treats,symptom,551
3323,acupoint,143,supports,acupoint,249
3324,symptom,791,supports,symptom,662
3325,acupoint,273,related_to,symptom,503
3326,acupoint,191,treats,acupoint,479
3327,acupoint,236,related_to,symptom,572
3328,disease,55,related_to,symptom,730
3329,acupoint,209,supports,disease,504
3330,disease,724,supports,disease,508
3331,symptom,251,treats,disease,338
3332,disease,599,related_to,symptom,334
3333,symptom,795,related_to,symptom,409
3334,symptom,683,related_to,disease,515
3335,disease,576,supports,acupoint,56
3336,disease,346,treats,symptom,135
3337,disease,653,supports,disease,668
3338,disease,268,supports,disease,617
3339,disease,220,related_to,acupoint,170
3340,disease,38,related_to,disease,110
3341,disease,445,related_to,acupoint,258
3342,disease,182,treats,acupoint,299
3343,acupoint,90,supports,symptom,442
3344,disease,257,related_to,symptom,103
3345,disease,141,treats,acupoint,334
3346,acupoint,647,supports,acupoint,586
3347,symptom,356,supports,symptom,23
3348,disease,419,related_to,symptom,104
3349,acupoint,230,related_to,symptom,328
3350,acupoint,557,treats,symptom,270
3351,acupoint,191,treats,symptom,577
3352,symptom,488,related_to,disease,728
3353,acupoint,191,related_to,symptom,606
3354,symptom,734,treats,disease,132
3355,acupoint,210,supports,acupoint,2
3356,disease,42,supports,symptom,631
3357,acupoint,755,related_to,acupoint,40
3358,disease,155,treats,symptom,84
3359,symptom,274,related_to,disease,671
3360,disease,595,related_to,disease,633
3361,symptom,22,related_to,acupoint,485
3362,acupoint,721,treats,disease,632
3363,symptom,440,treats,acupoint,297
3364,acupoint,325,supports,acupoint,46
3365,disease,7,supports,disease,491
3366,symptom,760,supports,disease,127
3367,acupoint,42,related_to,acupoint,12
3368,symptom,770,treats,acupoint,112
3369,disease,563,supports,disease,295
3370,disease,206,related_to,acupoint,290
3371,disease,245,treats,acupoint,291
3372,acupoint,85,supports,acupoint,455
3373,disease,255,treats,acupoint,424
3374,disease,422,related_to,disease,45
3375,acupoint,227,treats,disease,89
3376,disease,365,related_to,symptom,23
3377,disease,782,treats,disease,465
3378,disease,340,related_to,acupoint,432
3379,disease,143,treats,symptom,248
3380,disease,645,related_to,symptom,59
3381,acupoint,466,supports,disease,116
3382,acupoint,8,related_to,symptom,702
3383,disease,564,related_to,acupoint,437
3384,symptom,3,related_to,disease,78
3385,acupoint,183,treats,symptom,536
3386,acupoint,393,related_to,symptom,614
3387,acupoint,185,treats,disease,193
3388,symptom,236,supports,acupoint,18
3389,symptom,380,related_to,symptom,289
3390,symptom,597,supports,disease,84
3391,disease,339,related_to,acupoint,453
3392,symptom,304,treats,acupoint,111
3393,symptom,541,treats,acupoint,152
3394,disease,181,related_to,symptom,272
3395,disease,768,supports,disease,644
3396,symptom,339,supports,acupoint,588
3397,acupoint,147,supports,acupoint,312
3398,acupoint,794,supports,acupoint,331
3399,symptom,313,supports,symptom,34
3400,disease,101,treats,symptom,227
3401,acupoint,292,related_to,disease,741
3402,acupoint,230,related_to,acupoint,783
3403,acupoint,7,related_to,disease,726
3404,disease,717,related_to,acupoint,477
3405,symptom,55,treats,symptom,554
3406,disease,123,related_to,disease,239
3407,disease,460,treats,symptom,663
3408,acupoint,99,related_to,acupoint,765
3409,disease,452,treats,acupoint,189
3410,disease,721,supports,symptom,174
3411,symptom,697,treats,acupoint,643
3412,symptom,763,related_to,acupoint,460
3413,symptom,553,related_to,disease,542
3414,acupoint,465,related_to,symptom,456
3415,disease,38,related_to,symptom,97
3416,disease,758,treats,symptom,793
3417,symptom,245,treats,symptom,71
3418,acupoint,703,related_to,symptom,372
3419,symptom,86,related_to,symptom,788
3420,symptom,194,treats,symptom,667
3421,acupoint,500,supports,acupoint,385
3422,disease,660,related_to,acupoint,532
3423,symptom,731,related_to,symptom,308
3424,acupoint,395,related_to,symptom,735
3425,symptom,304,related_to,acupoint,758
3426,disease,585,treats,disease,479
3427,acupoint,680,related_to,disease,378
3428,acupoint,591,related_to,disease,185
3429,acupoint,481,supports,symptom,329
3430,disease,151,supports,symptom,187
3431,disease,114,supports,symptom,164
3432,disease,27,treats,symptom,674
3433,disease,758,treats,acupoint,575
3434,disease,525,treats,symptom,121
3435,acupoint,621,treats,disease,4
3436,symptom,665,treats,symptom,286
3437,symptom,4,supports,acupoint,670
3438,disease,51,treats,acupoint,140
3439,disease,707,related_to,symptom,173
3440,symptom,25,related_to,symptom,683
3441,symptom,537,related_to,disease,503
3442,disease,51,treats,disease,688
3443,symptom,476,treats,symptom,395
3444,symptom,133,treats,acupoint,577
3445,disease,438,supports,symptom,792
3446,symptom,615,related_to,disease,445
3447,acupoint,503,related_to,acupoint,651
3448,disease,609,related_to,disease,713
3449,symptom,703,treats,symptom,172
3450,acupoint,38,related_to,acupoint,210
3451,disease,411,treats,symptom,583
3452,symptom,679,related_to,disease,749
3453,symptom,687,supports,acupoint,361
3454,acupoint,50,related_to,disease,109
3455,disease,479,supports,disease,740
3456,symptom,427,supports,disease,194
3457,disease,555,treats,symptom,134
3458,symptom,116,related_to,symptom,509
3459,disease,522,related_to,disease,512
3460,disease,622,treats,disease,629
3461,symptom,683,supports,disease,671
3462,symptom,315,treats,symptom,241
3463,disease,396,supports,symptom,605
3464,disease,770,treats,acupoint,360
3465,acupoint,792,treats,acupoint,627
3466,acupoint,64,supports,disease,261
3467,disease,656,supports,acupoint,153
3468,disease,503,treats,symptom,92
3469,symptom,431,supports,symptom,194
3470,acupoint,379,treats,symptom,39
3471,acupoint,643,treats,acupoint,784
3472,symptom,490,supports,acupoint,41
3473,disease,657,related_to,symptom,136
3474,symptom,756,supports,disease,383
3475,acupoint,242,related_to,disease,183
3476,disease,707,treats,acupoint,140
3477,symptom,692,related_to,symptom,503
3478,disease,492,supports,acupoint,117
3479,acupoint,572,treats,disease,606
3480,symptom,604,treats,disease,764
3481,disease,126,related_to,acupoint,585
3482,acupoint,131,treats,symptom,227
3483,acupoint,452,supports,disease,523
3484,disease,344,treats,acupoint,582
3485,symptom,284,supports,symptom,450
3486,disease,777,supports,symptom,57
3487,disease,334,related_to,symptom,677
3488,disease,743,related_to,symptom,81
3489,disease,308,treats,acupoint,129
3490,symptom,309,treats,disease,657
3491,disease,212,related_to,acupoint,515
3492,symptom,79,treats,symptom,339
3493,disease,361,treats,symptom,145
3494,disease,162,treats,symptom,279
3495,symptom,36,supports,acupoint,390
3496,symptom,719,related_to,disease,660
3497,disease,428,treats,symptom,263
3498,acupoint,205,supports,acupoint,417
3499,symptom,387,related_to,acupoint,534
3500,symptom,323,related_to,acupoint,410
3501,symptom,778,related_to,acupoint,793
3502,symptom,659,related_to,disease,109
3503,acupoint,735,treats,acupoint,308
3504,acupoint,499,supports,symptom,486
3505,disease,638,treats,disease,286
3506,symptom,154,treats,acupoint,110
3507,symptom,73,supports,symptom,656
3508,symptom,426,supports,symptom,657
3509,acupoint,220,treats,symptom,601
3510,acupoint,379,related_to,disease,216
3511,symptom,315,supports,symptom,80
3512,acupoint,92,related_to,symptom,512
3513,acupoint,194,related_to,disease,379
3514,disease,55,supports,acupoint,422
3515,disease,704,treats,disease,192
3516,disease,343,related_to,disease,427
3517,acupoint,4,treats,acupoint,237
3518,disease,727,related_to,disease,638
3519,symptom,713,treats,acupoint,680
3520,acupoint,584,related_to,acupoint,502
3521,acupoint,769,related_to,acupoint,683
3522,disease,235,related_to,disease,393
3523,acupoint,640,related_to,disease,484
3524,symptom,51,supports,symptom,52
3525,disease,52,treats,symptom,539
3526,acupoint,53,related_to,symptom,793
3527,disease,111,related_to,acupoint,346
3528,acupoint,77,related_to,symptom,781
3529,symptom,88,supports,acupoint,1
3530,acupoint,170,related_to,symptom,110
3531,disease,347,related_to,acupoint,393
3532,symptom,43,supports,disease,447
3533,disease,681,treats,symptom,750
3534,disease,277,treats,acupoint,224
3535,symptom,202,related_to,disease,369
3536,symptom,13,treats,symptom,349
3537,symptom,69,related_to,disease,714
3538,disease,566,treats,disease,663
3539,symptom,102,supports,disease,745
3540,disease,562,treats,symptom,61
3541,symptom,338,treats,symptom,312
3542,symptom,183,treats,acupoint,599
3543,acupoint,659,supports,acupoint,667
3544,disease,164,supports,symptom,623
3545,disease,516,treats,disease,113
3546,disease,8,treats,acupoint,526
3547,disease,711,supports,disease,592
3548,symptom,195,supports,acupoint,292
3549,acupoint,423,related_to,acupoint,6
3550,acupoint,167,supports,acupoint,111
3551,disease,310,treats,acupoint,53
3552,symptom,519,supports,disease,719
3553,disease,447,supports,symptom,526
3554,symptom,401,related_to,disease,640
3555,disease,557,treats,symptom,556
3556,acupoint,475,treats,symptom,128
3557,acupoint,678,related_to,disease,685
3558,disease,622,treats,disease,320
3559,disease,711,supports,symptom,127
3560,disease,196,treats,symptom,117
3561,symptom,671,treats,acupoint,101
3562,acupoint,64,supports,disease,141
3563,acupoint,105,related_to,disease,547
3564,acupoint,242,related_to,acupoint,557
3565,disease,733,treats,symptom,129
3566,acupoint,744,supports,disease,405
3567,acupoint,403,related_to,acupoint,645
3568,acupoint,800,treats,acupoint,143
3569,disease,253,related_to,acupoint,248
3570,symptom,435,related_to,acupoint,459
3571,disease,395,treats,disease,792
3572,acupoint,634,supports,acupoint,668
3573,symptom,677,supports,symptom,770
3574,symptom,506,supports,symptom,437
3575,symptom,405,related_to,disease,54
3576,symptom,718,related_to,disease,138
3577,acupoint,41,related_to,symptom,347
3578,acupoint,300,supports,acupoint,21
3579,acupoint,224,supports,acupoint,380
3580,acupoint,20,supports,symptom,773
3581,symptom,732,related_to,acupoint,291
3582,disease,141,related_to,disease,188
3583,disease,355,related_to,acupoint,448
3584,symptom,683,supports,symptom,688
3585,acupoint,608,treats,disease,445
3586,symptom,772,supports,symptom,240
3587,symptom,565,related_to,symptom,190
3588,acupoint,569,supports,acupoint,565
3589,acupoint,524,supports,acupoint,391
3590,symptom,197,supports,symptom,171
3591,disease,563,supports,disease,529
3592,acupoint,490,supports,acupoint,281
3593,acupoint,667,treats,disease,468
3594,symptom,237,treats,symptom,629
3595,symptom,377,supports,acupoint,73
3596,acupoint,743,related_to,symptom,593
3597,symptom,192,supports,acupoint,667
3598,acupoint,327,treats,disease,725
3599,disease,738,treats,disease,8
3600,disease,672,treats,disease,491
3601,disease,7,supports,symptom,565
3602,disease,580,related_to,symptom,592
3603,symptom,627,related_to,acupoint,355
3604,disease,387,supports,disease,722
